cte	speed	angle	d_error	i_error	p_error	steering_angle	throttle	
-0.1232	59.9559	-4.7114	0.0434	61.9401000000001	-0.1232	-0.2977001	0.5022999	
-0.1232	59.9559	-4.7114	0.0	61.8169000000001	-0.1232	-0.0371769000000001	0.7628231	
-0.0909	59.9611	-7.0062	0.0323	61.7260000000001	-0.0909	-0.237346	0.562654	
-0.0909	59.9611	-7.0062	0.0	61.6351000000001	-0.0909	-0.0434551000000001	0.7565449	
-0.0618	59.9492	-5.4973	0.0291	61.5733000000001	-0.0618	-0.2238133	0.5761867	
-0.0346	59.9576	-0.65	0.0272	61.5387000000001	-0.0346	-0.2178187	0.5821813	
-0.0346	59.9576	-0.65	0.0	61.5041000000001	-0.0346	-0.0545841000000001	0.7454159	
-0.0108	59.9967	-5.0091	0.0238	61.4933000000001	-0.0108	-0.2021333	0.5978667	
-0.0108	59.9967	-5.0091	0.0	61.4825000000001	-0.0108	-0.0593225000000001	0.7406775	
0.0095	60.0117	-4.617	0.0203	61.4920000000001	0.0095	-0.185192	0.614808	
0.0095	60.0117	-4.617	0.0	61.5015000000001	0.0095	-0.0634015000000001	0.7365985	
0.0261	60.0269	-4.1935	0.0166	61.5276000000001	0.0261	-0.1663476	0.6336524	
0.0261	60.0269	-4.1935	0.0	61.5537000000001	0.0261	-0.0667737000000001	0.7332263	
0.0392	60.0467	-3.7224	0.0131	61.5929000000001	0.0392	-0.1480329	0.6519671	
0.0492	60.0746	-1.233	0.01	61.6421000000001	0.0492	-0.1314821	0.6685179	
0.0492	60.0746	-1.233	0.0	61.6913000000001	0.0492	-0.0715313000000001	0.7284687	
0.0558	60.1208	-2.8507	0.0066	61.7471000000001	0.0558	-0.1125071	0.6874929	
0.0558	60.1208	-2.8507	0.0	61.8029000000001	0.0558	-0.0729629000000001	0.7270371	
0.0589	60.1597	-2.3763	0.0031	61.8618000000001	0.0589	-0.0922418	0.7077582	
0.0589	60.1597	-2.3763	0.0	61.9207000000001	0.0589	-0.0737007000000001	0.7262993	
0.0588	60.2011	-1.8697	-0.000100000000000003	61.9795000000001	0.0588	-0.0731395000000001	0.7268605	
0.0588	60.2011	-1.8697	0.0	62.0383000000001	0.0588	-0.0737983000000001	0.7262017	
0.0555	60.247	-1.3922	-0.0033	62.0938000000001	0.0555	-0.0533938000000001	0.7466062	
0.0491	60.2973	-1.4086	-0.0064	62.1429000000001	0.0491	-0.0335629	0.7664371	
0.0491	60.2973	-1.4086	0.0	62.1920000000001	0.0491	-0.0720120000000001	0.727988	
0.0398	60.3486	-0.4027	-0.0093	62.2318000000001	0.0398	-0.0143918000000001	0.7856082	
0.0398	60.3486	-0.4027	0.0	62.2716000000001	0.0398	-0.0702316000000001	0.7297684	
0.028	60.4074	0.0765	-0.0118	62.2996000000001	0.028	0.00290039999999994	0.7970996	
0.028	60.4074	0.0765	0.0	62.3276000000001	0.028	-0.0679276000000001	0.7320724	
0.0138	60.4709	0.5088	-0.0142	62.3414000000001	0.0138	0.0200985999999999	0.7799014	
0.0138	60.4709	0.5088	0.0	62.3552000000001	0.0138	-0.0651152000000001	0.7348848	
-0.0024	60.5372	0.9388	-0.0162	62.3528000000001	-0.0024	0.0353271999999999	0.7646728	
-0.0212	60.6009	-1.1915	-0.0188	62.3316000000001	-0.0212	0.0547083999999999	0.7452916	
-0.0212	60.6009	-1.1915	0.0	62.3104000000001	-0.0212	-0.0580704000000001	0.7419296	
-0.0416	60.6548	1.804	-0.0204	62.2688000000001	-0.0416	0.0684511999999999	0.7315488	
-0.0416	60.6548	1.804	0.0	62.2272000000001	-0.0416	-0.0539072000000001	0.7460928	
-0.0632	60.7075	2.1476	-0.0216	62.1640000000001	-0.0632	0.080076	0.719924	
-0.0632	60.7075	2.1476	0.0	62.1008000000001	-0.0632	-0.0494608000000001	0.7505392	
-0.0857	60.7569	2.4382	-0.0225	62.0151000000001	-0.0857	0.0901248999999999	0.7098751	
-0.0857	60.7569	2.4382	0.0	61.9294000000001	-0.0857	-0.0447894	0.7552106	
-0.1088	60.8031	2.6895	-0.0231	61.8206	-0.1088	0.0985393999999999	0.7014606	
-0.1333	60.8487	-0.6834	-0.0245	61.6873000000001	-0.1333	0.1119727	0.6880273	
-0.1333	60.8487	-0.6834	0.0	61.5540000000001	-0.1333	-0.034894	0.765106	
-0.1579	60.8994	3.2357	-0.0246	61.3961000000001	-0.1579	0.1177839	0.6822161	
-0.1579	60.8994	3.2357	0.0	61.2382000000001	-0.1579	-0.0296582000000001	0.7703418	
-0.1822	60.9384	3.3809	-0.0243	61.0560000000001	-0.1822	0.121184	0.678816	
-0.1822	60.9384	3.3809	0.0	60.8738000000001	-0.1822	-0.0244338000000001	0.7755662	
-0.206	60.9739	3.4659	-0.0238	60.6678	-0.206	0.1233322	0.6766678	
-0.206	60.9739	3.4659	0.0	60.4618	-0.206	-0.0192618	0.7807382	
-0.2289	61.0081	3.5196	-0.0229	60.2329	-0.2289	0.1229471	0.6770529	
-0.2289	61.0081	3.5196	0.0	60.004	-0.2289	-0.014224	0.785776	
-0.2508	61.0419	3.51	-0.0219	59.7532	-0.2508	0.1218068	0.6781932	
-0.2724	61.0784	0.0807	-0.0216	59.4808	-0.2724	0.1245992	0.6754008	
-0.2724	61.0784	0.0807	0.0	59.2084	-0.2724	-0.00472840000000005	0.7952716	
-0.2926	61.1326	3.5513	-0.0202000000000001	58.9158	-0.2926	0.1208042	0.6791958	
-0.2926	61.1326	3.5513	0.0	58.6232	-0.2926	-0.000103200000000039	0.7998968	
-0.3112	61.1708	3.4564	-0.0185999999999999	58.312	-0.3112	0.115528	0.684472	
-0.329	61.209	0.4338	-0.0178	57.983	-0.329	0.114617	0.685383	
-0.329	61.209	0.4338	0.0	57.654	-0.329	0.00814599999999997	0.791854	
-0.345	61.2667	3.3018	-0.016	57.309	-0.345	0.107691	0.692309	
-0.345	61.2667	3.3018	0.0	56.964	-0.345	0.0120359999999999	0.787964	
-0.3591	61.3083	3.1286	-0.0141	56.6049000000001	-0.3591	0.0998151	0.7001849	
-0.3591	61.3083	3.1286	0.0	56.2458000000001	-0.3591	0.0155741999999999	0.7844258	
-0.3712	61.3481	2.9317	-0.0121	55.8746000000001	-0.3712	0.0909653999999999	0.7090346	
-0.3817	61.3905	0.8257	-0.0105	55.4929	-0.3817	0.0838471	0.7161529	
-0.3817	61.3905	0.8257	0.0	55.1112	-0.3817	0.0212288	0.7787712	
-0.3894	61.4475	2.5325	-0.00770000000000004	54.7218	-0.3894	0.0693582000000002	0.7306418	
-0.3894	61.4475	2.5325	0.0	54.3324	-0.3894	0.0235476	0.7764524	
-0.4029	61.496	2.1703	-0.0135	53.9295	-0.4029	0.1076505	0.6923495	
-0.4029	61.496	2.1703	0.0	53.5266	-0.4029	0.0270534	0.7729466	
-0.3742	61.5435	3.1276	0.0287	53.1524	-0.3742	-0.1505124	0.6494876	
-0.3446	61.586	1.1127	0.0296	52.8078	-0.3446	-0.1614878	0.6385122	
-0.3446	61.586	1.1127	0.0	52.4632	-0.3446	0.0164568	0.7835432	
-0.3139	61.6319	-3.6009	0.0307	52.1493	-0.3139	-0.1735693	0.6264307	
-0.3139	61.6319	-3.6009	0.0	51.8354	-0.3139	0.0109446	0.7890554	
-0.2833	61.6532	-3.9029	0.0306	51.5521	-0.2833	-0.1784921	0.6215079	
-0.2833	61.6532	-3.9029	0.0	51.2688	-0.2833	0.00539119999999995	0.7946088	
-0.2532	61.6676	-4.026	0.0301	51.0156	-0.2532	-0.1809756	0.6190244	
-0.2532	61.6676	-4.026	0.0	50.7624	-0.2532	-0.00012240000000005	0.7998776	
-0.224	61.6802	-4.0881	0.0292	50.5384000000001	-0.224	-0.1809384	0.6190616	
-0.1944	61.7005	0.4333	0.0296	50.3440000000001	-0.1944	-0.189064	0.610936	
-0.1944	61.7005	0.4333	0.0	50.1496	-0.1944	-0.0112696000000001	0.7887304	
-0.166	61.747	-4.2903	0.0284	49.9836000000001	-0.166	-0.1871836	0.6128164	
-0.166	61.747	-4.2903	0.0	49.8176000000001	-0.166	-0.0166176000000001	0.7833824	
-0.1391	61.7658	-4.2433	0.0269	49.6785000000001	-0.1391	-0.1832585	0.6167415	
-0.1391	61.7658	-4.2433	0.0	49.5394000000001	-0.1391	-0.0217194000000001	0.7782806	
-0.1141	61.7799	-4.1451	0.025	49.4253000000001	-0.1141	-0.1766053	0.6233947	
-0.1141	61.7799	-4.1451	0.0	49.3112000000001	-0.1141	-0.0264912000000001	0.7735088	
-0.0911	61.7946	-3.9788	0.023	49.2201000000001	-0.0911	-0.1690001	0.6309999	
-0.0691	61.8163	-0.2259	0.022	49.1510000000001	-0.0691	-0.167331	0.632669	
-0.0691	61.8163	-0.2259	0.0	49.0819000000001	-0.0691	-0.0352619000000001	0.7647381	
-0.0493	61.862	-3.7469	0.0198	49.0326000000001	-0.0493	-0.1579726	0.6420274	
-0.0493	61.862	-3.7469	0.0	48.9833000000001	-0.0493	-0.0391233000000001	0.7608767	
-0.0319	61.8887	-3.513	0.0174	48.9514000000001	-0.0319	-0.1469714	0.6530286	
-0.0319	61.8887	-3.513	0.0	48.9195000000001	-0.0319	-0.0425395000000001	0.7574605	
-0.0169	61.9137	-3.238	0.015	48.9026000000001	-0.0169	-0.1355226	0.6644774	
-0.0169	61.9137	-3.238	0.0	48.8857000000001	-0.0169	-0.0455057000000001	0.7544943	
-0.0045	61.941	-2.9517	0.0124	48.8812000000001	-0.0045	-0.1223812	0.6776188	
0.006	61.973	-0.7013	0.0105	48.8872000000001	0.006	-0.1130872	0.6869128	
0.006	61.973	-0.7013	0.0	48.8932000000001	0.006	-0.0500932000000001	0.7499068	
0.0141	62.0209	-2.3908	0.0081	48.9073000000001	0.0141	-0.1003273	0.6996727	
0.0141	62.0209	-2.3908	0.0	48.9214000000001	0.0141	-0.0517414000000001	0.7482586	
0.0196	62.0609	-2.0719	0.0055	48.9410000000001	0.0196	-0.085861	0.714139	
0.0196	62.0609	-2.0719	0.0	48.9606	0.0196	-0.0528806	0.7471194	
0.0251	62.1017	-1.7102	0.0055	48.9857000000001	0.0251	-0.0870057000000001	0.7129943	
0.0251	62.1017	-1.7102	0.0	49.0108000000001	0.0251	-0.0540308000000001	0.7459692	
0.0634	62.1451	-1.7388	0.0383	49.0742000000001	0.0634	-0.2915542	0.5084458	
0.0563	62.1894	-0.9144	-0.0071	49.1305000000001	0.0563	-0.0177905000000001	0.7822095	
0.0563	62.1894	-0.9144	0.0	49.1868000000001	0.0563	-0.0604468000000001	0.7395532	
0.0788	62.2396	-0.0084	0.0225	49.2656000000001	0.0788	-0.2000256	0.5999744	
0.0788	62.2396	-0.0084	0.0	49.3444000000001	0.0788	-0.0651044000000001	0.7348956	
0.0981	62.2894	-4.5643	0.0193	49.4425000000001	0.0981	-0.1848625	0.6151375	
0.0981	62.2894	-4.5643	0.0	49.5406000000001	0.0981	-0.0691606000000001	0.7308394	
0.1138	62.3086	-4.1852	0.0157	49.6544000000001	0.1138	-0.1666144	0.6333856	
0.1138	62.3086	-4.1852	0.0	49.7682000000001	0.1138	-0.0725282000000001	0.7274718	
0.1259	62.3252	-3.729	0.0121	49.8941000000001	0.1259	-0.1476741	0.6523259	
0.135	62.3486	-1.3769	0.0091	50.0291000000001	0.135	-0.1316291	0.6683709	
0.135	62.3486	-1.3769	0.0	50.1641000000001	0.135	-0.0771641000000001	0.7228359	
0.1406	62.3881	-2.8544	0.00559999999999999	50.3047000000001	0.1406	-0.1120247	0.6879753	
0.1406	62.3881	-2.8544	0.0	50.4453000000001	0.1406	-0.0785653000000001	0.7214347	
0.1428	62.4217	-2.3643	0.00220000000000001	50.5881000000001	0.1428	-0.0923481000000001	0.7076519	
0.1428	62.4217	-2.3643	0.0	50.7309000000001	0.1428	-0.0792909000000001	0.7207091	
0.1416	62.458	-1.8724	-0.00120000000000001	50.8725000000001	0.1416	-0.0719925	0.7280075	
0.1416	62.458	-1.8724	0.0	51.0141	0.1416	-0.0793341	0.7206659	
0.1373	62.4989	-1.3635	-0.0043	51.1514000000001	0.1373	-0.0528114000000001	0.7471886	
0.1297	62.5443	-1.547	-0.0076	51.2811000000001	0.1297	-0.0316211000000001	0.7683789	
0.1297	62.5443	-1.547	0.0	51.4108000000001	0.1297	-0.0773508000000001	0.7226492	
0.1297	62.5443	-1.547	0.0	51.5405000000001	0.1297	-0.0774805000000001	0.7225195	
0.119	62.5893	-1.4974	-0.0107	51.6595000000001	0.119	-0.0112595	0.7887405	
0.105	62.6346	-1.5007	-0.014	51.7645	0.105	0.0112354999999999	0.7887645	
0.105	62.6346	-1.5007	0.0	51.8695	0.105	-0.0728695	0.7271305	
0.0886	62.6798	0.7172	-0.0164	51.9581	0.0886	0.0287218999999999	0.7712781	
0.0886	62.6798	0.7172	0.0	52.0467	0.0886	-0.0697667	0.7302333	
0.0699	62.7363	1.1544	-0.0187	52.1166	0.0699	0.0461033999999999	0.7538966	
0.0485	62.7924	-1.3078	-0.0214	52.1651	0.0485	0.0665349	0.7334651	
0.0485	62.7924	-1.3078	0.0	52.2136	0.0485	-0.0619136	0.7380864	
0.0254	62.8398	2.0997	-0.0231	52.239	0.0254	0.081281	0.718719	
0.0254	62.8398	2.0997	0.0	52.2644	0.0254	-0.0573444	0.7426556	
0.0011	62.8846	2.4684	-0.0243	52.2655	0.0011	0.0933145	0.7066855	
0.0011	62.8846	2.4684	0.0	52.2666	0.0011	-0.0524866	0.7475134	
-0.0242	62.9257	2.7692	-0.0253	52.2424	-0.0242	0.1043976	0.6956024	
-0.0242	62.9257	2.7692	0.0	52.2182	-0.0242	-0.0473782	0.7526218	
-0.0499	62.9634	3.0463	-0.0257	52.1683	-0.0499	0.1120117	0.6879883	
-0.077	63.0008	-0.7481	-0.0271	52.0913	-0.077	0.1259087	0.6740913	
-0.077	63.0008	-0.7481	0.0	52.0143	-0.077	-0.0366143	0.7633857	
-0.1042	63.0445	3.5841	-0.0272	51.9101	-0.1042	0.1321299	0.6678701	
-0.1042	63.0445	3.5841	0.0	51.8059	-0.1042	-0.0309659	0.7690341	
-0.1309	63.0753	3.7396	-0.0267	51.675	-0.1309	0.134705	0.665295	
-0.1309	63.0753	3.7396	0.0	51.5441	-0.1309	-0.0253641	0.7746359	
-0.157	63.1022	3.804	-0.0261	51.3871	-0.157	0.1366129	0.6633871	
-0.157	63.1022	3.804	0.0	51.2301	-0.157	-0.0198301	0.7801699	
-0.1819	63.1278	3.8517	-0.0249	51.0482000000001	-0.1819	0.1347318	0.6652682	
-0.2068	63.1565	-0.0594	-0.0249	50.8414	-0.2068	0.1399186	0.6600814	
-0.2068	63.1565	-0.0594	0.0	50.6346	-0.2068	-0.00927460000000004	0.7907254	
-0.2303	63.2028	3.9343	-0.0235	50.4043	-0.2303	0.1366557	0.6633443	
-0.2303	63.2028	3.9343	0.0	50.174	-0.2303	-0.00411400000000005	0.795886	
-0.2521	63.2324	3.8527	-0.0218	49.9219000000001	-0.2521	0.1312981	0.6687019	
-0.2521	63.2324	3.8527	0.0	49.6698000000001	-0.2521	0.000750199999999944	0.7992498	
-0.272	63.2593	3.7188	-0.0199	49.3978000000001	-0.272	0.1244022	0.6755978	
-0.272	63.2593	3.7188	0.0	49.1258000000001	-0.272	0.00527419999999995	0.7947258	
-0.2895	63.287	3.5464	-0.0175	48.8363000000001	-0.2895	0.1140637	0.6859363	
-0.3012	63.3186	0.5682	-0.0117	48.5351000000001	-0.3012	0.0819049000000002	0.7180951	
-0.3012	63.3186	0.5682	0.0	48.2339000000001	-0.3012	0.0120061	0.7879939	
-0.3029	63.3715	2.484	-0.00169999999999998	47.9310000000001	-0.3029	0.0228489999999998	0.777151	
-0.3029	63.3715	2.484	0.0	47.6281000000001	-0.3029	0.0129518999999999	0.7870481	
-0.2966	63.417	1.0076	0.00630000000000003	47.3315000000001	-0.2966	-0.0258115000000002	0.7741885	
-0.2966	63.417	1.0076	0.0	47.0349000000001	-0.2966	0.0122850999999999	0.7877149	
-0.2874	63.4705	-0.209	0.00919999999999999	46.7475000000001	-0.2874	-0.0444675	0.7555325	
-0.2874	63.4705	-0.209	0.0	46.4601000000001	-0.2874	0.0110198999999999	0.7889801	
-0.2773	63.5248	-0.6754	0.0101	46.1828000000001	-0.2773	-0.0513228000000001	0.7486772	
-0.2657	63.5771	0.7118	0.0116	45.9171000000001	-0.2657	-0.0623771000000001	0.7376229	
-0.2657	63.5771	0.7118	0.0	45.6514000000001	-0.2657	0.00748859999999994	0.7925114	
-0.2533	63.6335	-1.1231	0.0124	45.3981000000001	-0.2533	-0.0691380999999998	0.7308619	
-0.2533	63.6335	-1.1231	0.0	45.1448000000001	-0.2533	0.00551519999999996	0.7944848	
-0.2403	63.6815	-1.2921	0.013	44.9045000000001	-0.2403	-0.0748445000000001	0.7251555	
-0.2403	63.6815	-1.2921	0.0	44.6642000000001	-0.2403	0.00339579999999995	0.7966042	
-0.2269	63.726	-1.4348	0.0134	44.4373000000001	-0.2269	-0.0794573000000002	0.7205427	
-0.2269	63.726	-1.4348	0.0	44.2104000000001	-0.2269	0.00116959999999994	0.7988304	
-0.2133	63.7686	-1.5501	0.0136	43.9971000000001	-0.2133	-0.0829371000000001	0.7170629	
-0.1989	63.8114	0.4656	0.0144	43.7982000000001	-0.1989	-0.0904182	0.7095818	
-0.1989	63.8114	0.4656	0.0	43.5993000000001	-0.1989	-0.00381930000000005	0.7961807	
-0.1845	63.8662	-1.8241	0.0144	43.4148000000001	-0.1845	-0.0929148	0.7070852	
-0.1845	63.8662	-1.8241	0.0	43.2303000000001	-0.1845	-0.00633030000000005	0.7936697	
-0.1703	63.9081	-1.8865	0.0142	43.0600000000001	-0.1703	-0.0942	0.7058	
-0.1703	63.9081	-1.8865	0.0	42.8897000000001	-0.1703	-0.00882970000000007	0.7911703	
-0.1564	63.9465	-1.9187	0.0139	42.7333000000001	-0.1564	-0.0948533	0.7051467	
-0.1564	63.9465	-1.9187	0.0	42.5769000000001	-0.1564	-0.0112969000000001	0.7887031	
-0.1431	63.9838	-1.935	0.0133	42.4338000000001	-0.1431	-0.0936138000000001	0.7063862	
-0.1297	64.0221	0.1539	0.0134	42.3041000000001	-0.1297	-0.0967641	0.7032359	
-0.1297	64.0221	0.1539	0.0	42.1744000000001	-0.1297	-0.0162344000000001	0.7837656	
-0.117	64.0739	-1.9828	0.0127	42.0574000000001	-0.117	-0.0948574000000001	0.7051426	
-0.117	64.0739	-1.9828	0.0	41.9404000000001	-0.117	-0.0185404000000001	0.7814596	
-0.1051	64.1141	-1.9351	0.0119	41.8353000000001	-0.1051	-0.0922153000000001	0.7077847	
-0.1051	64.1141	-1.9351	0.0	41.7302000000001	-0.1051	-0.0207102000000001	0.7792898	
-0.0941	64.1519	-1.8691	0.011	41.6361000000001	-0.0941	-0.0888161000000001	0.7111839	
-0.0941	64.1519	-1.8691	0.0	41.5420000000001	-0.0941	-0.0227220000000001	0.777278	
-0.0841	64.1897	-1.7841	0.01	41.4579000000001	-0.0841	-0.0846379000000001	0.7153621	
-0.0747	64.2289	-0.1317	0.00939999999999999	41.3832000000001	-0.0747	-0.0828432	0.7171568	
-0.0747	64.2289	-0.1317	0.0	41.3085000000001	-0.0747	-0.0263685000000001	0.7736315	
-0.0664	64.2793	-1.6347	0.0083	41.2421000000001	-0.0664	-0.0777621000000001	0.7222379	
-0.0664	64.2793	-1.6347	0.0	41.1757000000001	-0.0664	-0.0278957000000001	0.7721043	
-0.0592	64.3221	-1.5077	0.0072	41.1165000000001	-0.0592	-0.0724765000000001	0.7275235	
-0.0592	64.3221	-1.5077	0.0	41.0573000000001	-0.0592	-0.0292173000000001	0.7707827	
-0.0532	64.364	-1.3756	0.00600000000000001	41.0041000000001	-0.0532	-0.0663641000000001	0.7336359	
-0.0532	64.364	-1.3756	0.0	40.9509000000001	-0.0532	-0.0303109000000001	0.7696891	
-0.0483	64.4067	-1.2228	0.00489999999999999	40.9026000000001	-0.0483	-0.0606426000000001	0.7393574	
-0.0445	64.4508	-0.3214	0.0038	40.8581000000001	-0.0445	-0.0547581000000001	0.7452419	
-0.0445	64.4508	-0.3214	0.0	40.8136000000001	-0.0445	-0.0319136000000001	0.7680864	
-0.0418	64.5015	-0.9326	0.0027	40.7718000000001	-0.0418	-0.0486118000000001	0.7513882	
-0.0418	64.5015	-0.9326	0.0	40.7300000000001	-0.0418	-0.0323700000000001	0.76763	
-0.0402	64.5495	-0.779	0.0016	40.6898000000001	-0.0402	-0.0422498000000001	0.7577502	
-0.0402	64.5495	-0.779	0.0	40.6496000000001	-0.0402	-0.0326096000000001	0.7673904	
-0.0495	64.598	-0.6199	-0.0093	40.6001000000001	-0.0495	0.0250998999999999	0.7749001	
-0.0495	64.598	-0.6199	0.0	40.5506000000001	-0.0495	-0.0306506000000001	0.7693494	
-0.0154	64.6468	1.0638	0.0341	40.5352000000001	-0.0154	-0.2420552	0.5579448	
0.0351	64.6994	-0.3299	0.0505	40.5703000000001	0.0351	-0.3505903	0.4494097	
0.0351	64.6994	-0.3299	0.0	40.6054000000001	0.0351	-0.0476254000000001	0.7523746	
0.0798	64.7186	-8.3284	0.0447	40.6852000000001	0.0798	-0.3248452	0.4751548	
0.0798	64.7186	-8.3284	0.0	40.7650000000001	0.0798	-0.0567250000000001	0.743275	
0.1203	64.681	-7.6848	0.0405	40.8853000000001	0.1203	-0.3079453	0.4920547	
0.1203	64.681	-7.6848	0.0	41.0056000000001	0.1203	-0.0650656000000001	0.7349344	
0.1562	64.6386	-7.2623	0.0359	41.1618000000001	0.1562	-0.2878018	0.5121982	
0.1562	64.6386	-7.2623	0.0	41.3180000000001	0.1562	-0.0725580000000001	0.727442	
0.1872	64.6021	-6.7587	0.031	41.5052000000001	0.1872	-0.2649452	0.5350548	
0.2146	64.588	-1.3776	0.0274	41.7198000000001	0.2146	-0.2490398	0.5509602	
0.2146	64.588	-1.3776	0.0	41.9344000000001	0.2146	-0.0848544000000001	0.7151456	
0.2371	64.6042	-5.7897	0.0225	42.1715000000001	0.2371	-0.2245915	0.5754085	
0.2371	64.6042	-5.7897	0.0	42.4086000000001	0.2371	-0.0898286000000001	0.7101714	
0.2545	64.6014	-5.1785	0.0174	42.6631000000001	0.2545	-0.1979631	0.6020369	
0.2545	64.6014	-5.1785	0.0	42.9176000000001	0.2545	-0.0938176000000001	0.7061824	
0.2667	64.601	-4.5127	0.0122	43.1843000000001	0.2667	-0.1697243	0.6302757	
0.2667	64.601	-4.5127	0.0	43.4510000000001	0.2667	-0.0967910000000001	0.703209	
0.2738	64.6078	-3.8068	0.0071	43.7248000000001	0.2738	-0.1410848	0.6589152	
0.2738	64.6078	-3.8068	0.0	43.9986000000001	0.2738	-0.0987586000000001	0.7012414	
0.276	64.6229	-3.0908	0.00220000000000004	44.2746000000001	0.276	-0.1126746	0.6873254	
0.2734	64.6462	-2.0326	-0.00260000000000005	44.5480000000001	0.2734	-0.0836279999999998	0.716372	
0.2734	64.6462	-2.0326	0.0	44.8214000000001	0.2734	-0.0995014000000001	0.7004986	
0.2663	64.6792	-1.6544	-0.0071	45.0877000000001	0.2663	-0.0557477000000001	0.7442523	
0.2663	64.6792	-1.6544	0.0	45.3540000000001	0.2663	-0.0986140000000001	0.701386	
0.2548	64.7175	-0.9574	-0.0115	45.6088000000001	0.2548	-0.0275688000000004	0.7724312	
0.2548	64.7175	-0.9574	0.0	45.8636000000001	0.2548	-0.0968236000000001	0.7031764	
0.2393	64.7619	-0.2529	-0.0155	46.1029000000001	0.2393	-0.000962900000000017	0.7990371	
0.2191	64.8118	-1.9843	-0.0202	46.3220000000001	0.2191	0.0310580000000001	0.768942	
0.2191	64.8118	-1.9843	0.0	46.5411000000001	0.2191	-0.0903611000000001	0.7096389	
0.1897	64.851	1.2128	-0.0294	46.7308000000001	0.1897	0.0917291999999998	0.7082708	
0.1897	64.851	1.2128	0.0	46.9205000000001	0.1897	-0.0848605000000001	0.7151395	
0.1484	64.8951	2.7296	-0.0413	47.0689000000001	0.1484	0.1710511	0.6289489	
0.1484	64.8951	2.7296	0.0	47.2173000000001	0.1484	-0.0768973000000001	0.7231027	
0.1052	64.9225	4.7126	-0.0432	47.3225000000001	0.1052	0.1908375	0.6091625	
0.1052	64.9225	4.7126	0.0	47.4277000000001	0.1052	-0.0684677000000001	0.7315323	
0.0613	64.9305	5.2073	-0.0439	47.4890000000001	0.0613	0.203651	0.596349	
0.0149	64.9415	-1.2754	-0.0464	47.5039000000001	0.0149	0.2279161	0.5720839	
0.0149	64.9415	-1.2754	0.0	47.5188000000001	0.0149	-0.0504988000000001	0.7495012	
-0.0313	64.9597	6.1342	-0.0462	47.4875000000001	-0.0313	0.2359725	0.5640275	
-0.0313	64.9597	6.1342	0.0	47.4562000000001	-0.0313	-0.0411962000000001	0.7588038	
-0.0767	64.9518	6.3356	-0.0454	47.3795000000001	-0.0767	0.2403605	0.5596395	
-0.0767	64.9518	6.3356	0.0	47.3028000000001	-0.0767	-0.0319628000000001	0.7680372	
-0.1206	64.9371	6.4453	-0.0439	47.1822000000001	-0.1206	0.2403378	0.5596622	
-0.1206	64.9371	6.4453	0.0	47.0616000000001	-0.1206	-0.0229416000000001	0.7770584	
-0.1625	64.921	6.4448	-0.0419	46.8991000000001	-0.1625	0.2370009	0.5629991	
-0.2041	64.9176	-0.1372	-0.0416	46.6950000000001	-0.2041	0.243725	0.556275	
-0.2041	64.9176	-0.1372	0.0	46.4909000000001	-0.2041	-0.00567090000000009	0.7943291	
-0.2431	64.9418	6.5295	-0.039	46.2478000000001	-0.2431	0.2363722	0.5636278	
-0.2431	64.9418	6.5295	0.0	46.0047000000001	-0.2431	0.00261529999999991	0.7973847	
-0.2792	64.9371	6.3456	-0.0361	45.7255000000001	-0.2792	0.2267145	0.5732855	
-0.2792	64.9371	6.3456	0.0	45.4463000000001	-0.2792	0.0103936999999999	0.7896063	
-0.3118	64.9284	6.1042	-0.0326	45.1345000000001	-0.3118	0.2128255	0.5871745	
-0.3424	64.9302	0.6962	-0.0306	44.7921000000001	-0.3424	0.2072879	0.5927121	
-0.3693	64.9633	5.757	-0.0269	44.4228000000001	-0.3693	0.1908372	0.6091628	
-0.3693	64.9633	5.757	0.0	44.0535000000001	-0.3693	0.0298064999999999	0.7701935	
-0.3922	64.9724	5.2073	-0.0229	43.6613000000001	-0.3922	0.1721787	0.6278213	
-0.3922	64.9724	5.2073	0.0	43.2691000000001	-0.3922	0.0351708999999999	0.7648291	
-0.4112	64.9811	4.7408	-0.019	42.8579000000001	-0.4112	0.1533821	0.6466179	
-0.4112	64.9811	4.7408	0.0	42.4467000000001	-0.4112	0.0397932999999999	0.7602067	
-0.4259	64.9941	4.2709	-0.0147	42.0208000000001	-0.4259	0.1313592	0.6686408	
-0.4259	64.9941	4.2709	0.0	41.5949000000001	-0.4259	0.0435850999999999	0.7564149	
-0.4365	65.0126	3.7203	-0.0106	41.1584000000001	-0.4365	0.1097416	0.6902584	
-0.4434	65.0383	1.526	-0.00690000000000002	40.7150000000001	-0.4434	0.089365	0.710635	
-0.4434	65.0383	1.526	0.0	40.2716000000001	-0.4434	0.0484083999999999	0.7515916	
-0.4463	65.0803	2.6705	-0.00289999999999996	39.8253000000001	-0.4463	0.0668346999999997	0.7331653	
-0.4463	65.0803	2.6705	0.0	39.3790000000001	-0.4463	0.0498809999999999	0.750119	
-0.4453	65.1191	2.1072	0.001	38.9337000000001	-0.4453	0.0441262999999999	0.7558737	
-0.4453	65.1191	2.1072	0.0	38.4884000000001	-0.4453	0.0505715999999999	0.7494284	
-0.4401	65.1612	1.5395	0.00519999999999998	38.0483000000001	-0.4401	0.0187717	0.7812283	
-0.4401	65.1612	1.5395	0.0	37.6082000000001	-0.4401	0.0504117999999999	0.7495882	
